 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
280,(ID15888 : ID15729),29,15888,15729,0.000,93.500,61.120,60.480,0,0.000,0.000,None
281,(ID15729 : ID16043),29,15729,16043,0.000,94.500,61.120,60.480,0,0.000,0.000,None
282,(ID16043 : ID16191),29,16043,16191,0.000,95.500,61.120,60.480,0,0.000,0.000,None
283,(ID16191 : ID16350),29,16191,16350,0.000,96.500,61.120,60.480,0,0.000,0.000,None
284,(ID16350 : ID16489),29,16350,16489,0.000,97.500,61.120,60.480,0,0.000,0.000,None
285,(ID16489 : ID16634),29,16489,16634,0.000,98.500,61.120,60.480,0,0.000,0.000,None
286,(ID16634 : ID16939),29,16634,16939,0.000,99.500,61.120,60.480,0,0.000,0.000,None
287,(ID16939 : ID16787),29,16939,16787,0.000,100.500,61.120,60.480,0,0.000,0.000,None
288,(ID16787 : ID17080),29,16787,17080,0.000,101.500,61.120,60.480,0,0.000,0.000,None
289,(ID17080 : ID17219),29,17080,17219,0.000,102.500,61.120,60.480,0,0.000,0.000,None
290,(ID17219 : ID17363),29,17219,17363,0.000,103.500,61.120,60.480,0,0.000,0.000,None
291,(ID17363 : ID17516),29,17363,17516,0.000,104.500,61.120,60.480,0,0.000,0.000,None
292,(ID17516 : ID17827),29,17516,17827,0.000,105.500,61.120,60.480,0,0.000,0.000,None
293,(ID17827 : ID17673),29,17827,17673,0.000,106.500,61.120,60.480,0,0.000,0.000,None
294,(ID17673 : ID17982),29,17673,17982,0.000,107.500,61.120,60.480,0,0.000,0.000,None
295,(ID17982 : ID18428),29,17982,18428,0.000,108.500,61.120,60.480,0,0.000,0.000,None
296,(ID18428 : ID18133),29,18428,18133,0.000,109.500,61.120,60.480,0,0.000,0.000,None
297,(ID18133 : ID18287),29,18133,18287,0.000,110.500,61.120,60.480,0,0.000,0.000,None
298,(ID18287 : ID18580),29,18287,18580,0.000,111.500,61.120,60.480,0,0.000,0.000,None
299,(ID18580 : ID18726),29,18580,18726,0.000,112.500,61.120,60.480,0,0.000,0.000,None
300,(ID18726 : ID18871),29,18726,18871,0.000,113.500,61.120,60.480,0,0.000,0.000,None
301,(ID18871 : ID19036),29,18871,19036,0.000,114.500,61.120,60.480,0,0.000,0.000,None
302,(ID19036 : ID19646),29,19036,19646,0.000,115.500,61.120,60.480,0,0.000,0.000,None
303,(ID19646 : ID19496),29,19646,19496,0.000,116.500,61.120,60.480,0,0.000,0.000,None
304,(ID19496 : ID19194),29,19496,19194,0.000,117.500,61.120,60.480,0,0.000,0.000,None
305,(ID19194 : ID19342),29,19194,19342,0.000,118.500,61.120,60.480,0,0.000,0.000,None
306,(ID19342 : ID19786),29,19342,19786,0.000,119.500,61.120,60.480,0,0.000,0.000,None
307,(ID19786 : ID20085),29,19786,20085,0.000,120.500,61.120,60.480,0,0.000,0.000,None
308,(ID20085 : ID19936),29,20085,19936,0.000,121.500,61.120,60.480,0,0.000,0.000,None
309,(ID19936 : ID20228),29,19936,20228,0.026,122.500,61.200,60.480,0,0.160,0.160,None
310,(ID20228 : ID20371),29,20228,20371,0.000,123.500,61.280,60.480,0,0.000,0.000,None
311,(ID20371 : ID20506),29,20371,20506,0.000,124.500,61.280,60.480,0,0.000,0.000,None
312,(ID20506 : ID20634),29,20506,20634,0.000,125.500,61.280,60.480,0,0.000,0.000,None
313,(ID20634 : ID20787),29,20634,20787,0.000,126.500,61.280,60.480,0,0.000,0.000,None
314,(ID20787 : ID20938),29,20787,20938,0.000,127.500,61.280,60.480,0,0.000,0.000,None
315,(ID20938 : ID21095),29,20938,21095,0.000,128.500,61.280,60.480,0,0.000,0.000,None
316,(ID21095 : ID21251),29,21095,21251,0.000,129.500,61.280,60.480,0,0.000,0.000,None
317,(ID21251 : ID21400),29,21251,21400,0.000,130.500,61.280,60.480,0,0.000,0.000,None
318,(ID21400 : ID21556),29,21400,21556,0.026,131.500,61.200,60.480,0,0.160,0.160,None
319,(ID21556 : ID21706),29,21556,21706,0.000,132.500,61.120,60.480,0,0.000,0.000,None
320,(ID21706 : ID21856),29,21706,21856,0.026,133.500,61.200,60.480,0,0.160,0.160,None
321,(ID21856 : ID22001),29,21856,22001,0.026,134.500,61.200,60.480,0,0.160,0.160,None
322,(ID22001 : ID22155),29,22001,22155,0.000,135.500,61.120,60.480,0,0.000,0.000,None
323,(ID22155 : ID22309),29,22155,22309,0.000,136.500,61.120,60.480,0,0.000,0.000,None
324,(ID22309 : ID22612),29,22309,22612,0.026,137.500,61.200,60.480,0,0.160,0.160,None
325,(ID22612 : ID22458),29,22612,22458,0.026,138.500,61.200,60.480,0,0.160,0.160,None
326,(ID22458 : ID22931),29,22458,22931,0.000,139.500,61.120,60.480,0,0.000,0.000,None
327,(ID22931 : ID22784),29,22931,22784,0.000,140.500,61.120,60.480,0,0.000,0.000,None
328,(ID22784 : ID23099),29,22784,23099,0.000,141.500,61.120,60.480,0,0.000,0.000,None
329,(ID23099 : ID23265),29,23099,23265,0.000,142.500,61.120,60.480,0,0.000,0.000,None
330,(ID23265 : ID23419),29,23265,23419,0.000,143.500,61.120,60.480,0,0.000,0.000,None
331,(ID23419 : ID23572),29,23419,23572,0.000,144.500,61.120,60.480,0,0.000,0.000,None
332,(ID23572 : ID23734),29,23572,23734,0.000,145.500,61.120,60.480,0,0.000,0.000,None
333,(ID23734 : ID23885),29,23734,23885,0.000,146.500,61.120,60.480,0,0.000,0.000,None
334,(ID23885 : ID24044),29,23885,24044,0.000,147.500,61.120,60.480,0,0.000,0.000,None
335,(ID24044 : ID24194),29,24044,24194,0.000,148.500,61.120,60.480,0,0.000,0.000,None
336,(ID24194 : ID24484),29,24194,24484,0.000,149.500,61.120,60.480,0,0.000,0.000,None
337,(ID24484 : ID24340),29,24484,24340,0.000,150.500,61.120,60.480,0,0.000,0.000,None
338,(ID24340 : ID24635),29,24340,24635,0.000,151.500,61.120,60.480,0,0.000,0.000,None
339,(ID24635 : ID24789),29,24635,24789,0.000,152.500,61.120,60.480,0,0.000,0.000,None
340,(ID24789 : ID25109),29,24789,25109,0.000,153.500,61.120,60.480,0,0.000,0.000,None
341,(ID25109 : ID24950),29,25109,24950,0.000,154.500,61.120,60.480,0,0.000,0.000,None
342,(ID24950 : ID25412),29,24950,25412,0.000,155.500,61.120,60.480,0,0.000,0.000,None
343,(ID25412 : ID25263),29,25412,25263,0.000,156.500,61.120,60.480,0,0.000,0.000,None
344,(ID25263 : ID25704),29,25263,25704,0.000,157.500,61.120,60.480,0,0.000,0.000,None
345,(ID25704 : ID25560),29,25704,25560,0.000,158.500,61.120,60.480,0,0.000,0.000,None
346,(ID25560 : ID25985),29,25560,25985,0.000,159.500,61.120,60.480,0,0.000,0.000,None
347,(ID25985 : ID25840),29,25985,25840,0.000,160.500,61.120,60.480,0,0.000,0.000,None
348,(ID25840 : ID26129),29,25840,26129,0.000,161.500,61.120,60.480,0,0.000,0.000,None
349,(ID26129 : ID26278),29,26129,26278,0.000,162.500,61.120,60.480,0,0.000,0.000,None
350,(ID26278 : ID26577),29,26278,26577,0.000,163.500,61.120,60.480,0,0.000,0.000,None
351,(ID26577 : ID26427),29,26577,26427,0.000,164.500,61.120,60.480,0,0.000,0.000,None
352,(ID26427 : ID26710),29,26427,26710,0.000,165.500,61.120,60.480,0,0.000,0.000,None
353,(ID26710 : ID26856),29,26710,26856,0.000,166.500,61.120,60.480,0,0.000,0.000,None
354,(ID26856 : ID27006),29,26856,27006,0.000,167.500,61.120,60.480,0,0.000,0.000,None
355,(ID27006 : ID27166),29,27006,27166,0.000,168.500,61.120,60.480,0,0.000,0.000,None
356,(ID27166 : ID27307),29,27166,27307,0.000,169.500,61.120,60.480,0,0.000,0.000,None
357,(ID27307 : ID27463),29,27307,27463,0.000,170.500,61.120,60.480,0,0.000,0.000,None
358,(ID27463 : ID27598),29,27463,27598,0.000,171.500,61.120,60.480,0,0.000,0.000,None
359,(ID27598 : ID27743),29,27598,27743,0.000,172.500,61.120,60.480,0,0.000,0.000,None
360,(ID27743 : ID27879),29,27743,27879,0.000,173.500,61.120,60.480,0,0.000,0.000,None
361,(ID27879 : ID28028),29,27879,28028,0.000,174.500,61.120,60.480,0,0.000,0.000,None
362,(ID28028 : ID28174),29,28028,28174,0.026,175.500,61.040,60.480,0,0.160,0.160,None
363,(ID111 : ID714),32,111,714,0.006,0.500,44.593,1.032,0,0.076,0.076,None
364,(ID714 : ID301),32,714,301,0.008,1.500,44.585,1.030,0,0.087,0.087,None
365,(ID301 : ID509),32,301,509,0.003,2.500,44.582,1.009,0,0.052,0.052,None
366,(ID509 : ID1307),32,509,1307,0.007,3.500,44.645,1.017,0,0.083,0.083,None
367,(ID1307 : ID917),32,1307,917,0.008,4.500,44.732,1.013,0,0.091,0.091,None
368,(ID917 : ID1113),32,917,1113,0.003,5.500,44.748,1.018,0,0.058,0.058,None
369,(ID1113 : ID1719),32,1113,1719,0.045,6.500,44.823,1.047,0,0.213,0.213,None
370,(ID1719 : ID1516),32,1719,1516,0.129,7.500,44.747,1.056,0,0.359,0.359,None
371,(ID1516 : ID1905),32,1516,1905,0.022,8.500,44.641,1.028,0,0.147,0.147,None
372,(ID1905 : ID2283),32,1905,2283,0.074,9.500,44.848,1.006,0,0.272,0.272,None
373,(ID2283 : ID2480),32,2283,2480,0.063,10.500,45.080,1.078,0,0.251,0.251,None
374,(ID2480 : ID2100),32,2480,2100,0.030,11.500,45.096,1.126,0,0.173,0.173,None
375,(ID2100 : ID2641),32,2100,2641,0.100,12.500,44.861,1.062,0,0.317,0.317,None
376,(ID113 : ID719),34,113,719,0.001,0.500,56.655,2.898,0,0.034,0.034,None
377,(ID719 : ID306),34,719,306,0.004,1.500,56.677,2.897,0,0.065,0.065,None
378,(ID306 : ID514),34,306,514,0.011,2.500,56.658,2.890,0,0.106,0.106,None
379,(ID514 : ID1312),34,514,1312,0.009,3.500,56.656,2.853,0,0.095,0.095,None
380,(ID1312 : ID922),34,1312,922,0.014,4.500,56.642,2.832,0,0.118,0.118,None
381,(ID922 : ID1117),34,922,1117,0.008,5.500,56.614,2.859,0,0.092,0.092,None
382,(ID1117 : ID1720),34,1117,1720,0.004,6.500,56.627,2.918,0,0.061,0.061,None
383,(ID1720 : ID1518),34,1720,1518,0.007,7.500,56.575,2.918,0,0.085,0.085,None
384,(ID1518 : ID1911),34,1518,1911,0.029,8.500,56.618,2.929,0,0.170,0.170,None
385,(ID1911 : ID2290),34,1911,2290,0.001,9.500,56.679,2.961,0,0.034,0.034,None
386,(ID2290 : ID2487),34,2290,2487,0.008,10.500,56.667,2.915,0,0.087,0.087,None
387,(ID2487 : ID2106),34,2487,2106,0.002,11.500,56.671,2.891,0,0.040,0.040,None
388,(ID2106 : ID2644),34,2106,2644,0.020,12.500,56.615,2.865,0,0.142,0.142,None
389,(ID2644 : ID2813),34,2644,2813,0.017,13.500,56.598,2.873,0,0.130,0.130,None
390,(ID2813 : ID3170),34,2813,3170,0.007,14.500,56.617,2.890,0,0.081,0.081,None
391,(ID3170 : ID2999),34,3170,2999,0.011,15.500,56.640,2.819,0,0.105,0.105,None
392,(ID2999 : ID3333),34,2999,3333,0.012,16.500,56.633,2.813,0,0.110,0.110,None
393,(ID3333 : ID3689),34,3333,3689,0.012,17.500,56.590,2.788,0,0.108,0.108,None
394,(ID3689 : ID3509),34,3689,3509,0.014,18.500,56.635,2.777,0,0.119,0.119,None
395,(ID3509 : ID3858),34,3509,3858,0.013,19.500,56.618,2.815,0,0.116,0.116,None
396,(ID3858 : ID4034),34,3858,4034,0.032,20.500,56.645,2.839,0,0.179,0.179,None
397,(ID4034 : ID4204),34,4034,4204,0.003,21.500,56.705,2.882,0,0.055,0.055,None
398,(ID4204 : ID4394),34,4204,4394,0.014,22.500,56.644,2.850,0,0.118,0.118,None
399,(ID4394 : ID4574),34,4394,4574,0.006,23.500,56.601,2.842,0,0.077,0.077,None
400,(ID4574 : ID4932),34,4574,4932,0.001,24.500,56.587,2.862,0,0.039,0.039,None
401,(ID4932 : ID4742),34,4932,4742,0.007,25.500,56.537,2.848,0,0.083,0.083,None
402,(ID4742 : ID5109),34,4742,5109,0.002,26.500,56.503,2.832,0,0.041,0.041,None
403,(ID5109 : ID5285),34,5109,5285,0.047,27.500,56.520,2.706,0,0.216,0.216,None
404,(ID5285 : ID5450),34,5285,5450,0.042,28.500,56.588,2.683,0,0.204,0.204,None
405,(ID5450 : ID5613),34,5450,5613,6.505E-4,29.500,56.641,2.779,0,0.026,0.026,None
406,(ID5613 : ID5965),34,5613,5965,0.053,30.500,56.652,2.677,0,0.231,0.231,None
407,(ID5965 : ID5790),34,5965,5790,0.034,31.500,56.606,2.631,0,0.184,0.184,None
408,(ID5790 : ID6136),34,5790,6136,0.041,32.500,56.571,2.796,0,0.201,0.201,None
409,(ID6136 : ID6313),34,6136,6313,0.003,33.500,56.607,2.867,0,0.057,0.057,None
410,(ID6313 : ID6476),34,6313,6476,0.002,34.500,56.593,2.837,0,0.047,0.047,None
411,(ID6476 : ID6642),34,6476,6642,9.637E-5,35.500,56.566,2.837,0,0.010,0.010,None
412,(ID6642 : ID7159),34,6642,7159,0.006,36.500,56.574,2.804,0,0.077,0.077,None
413,(ID7159 : ID6801),34,7159,6801,0.004,37.500,56.590,2.798,0,0.061,0.061,None
414,(ID6801 : ID6977),34,6801,6977,0.002,38.500,56.613,2.822,0,0.042,0.042,None
415,(ID6977 : ID7328),34,6977,7328,0.005,39.500,56.603,2.831,0,0.069,0.069,None
416,(ID7328 : ID7651),34,7328,7651,0.005,40.500,56.603,2.826,0,0.074,0.074,None
417,(ID7651 : ID7812),34,7651,7812,0.001,41.500,56.626,2.820,0,0.032,0.032,None
418,(ID7812 : ID7498),34,7812,7498,0.010,42.500,56.618,2.784,0,0.101,0.101,None
419,(ID7498 : ID8107),34,7498,8107,0.034,43.500,56.541,2.788,0,0.185,0.185,None
420,(ID8107 : ID7957),34,8107,7957,0.438,44.500,56.136,2.847,0,0.662,0.662,None
421,(ID7957 : ID8444),34,7957,8444,0.232,45.500,56.045,2.877,0,0.482,0.482,None
422,(ID8444 : ID8276),34,8444,8276,0.060,46.500,56.407,2.904,0,0.244,0.244,None
423,(ID8276 : ID8611),34,8276,8611,0.158,47.500,56.338,2.963,0,0.398,0.398,None
424,(ID8611 : ID8782),34,8611,8782,0.500,48.500,56.401,3.268,0,0.707,0.707,None
425,(ID8782 : ID8942),34,8782,8942,0.175,49.500,56.480,3.398,0,0.418,0.418,None
426,(ID8942 : ID9095),34,8942,9095,0.033,50.500,56.310,3.190,0,0.182,0.182,None
427,(ID9095 : ID9395),34,9095,9395,0.026,51.500,56.250,3.150,0,0.160,0.160,None
428,(ID9395 : ID9560),34,9395,9560,0.201,52.500,55.977,3.126,0,0.448,0.448,None
429,(ID9560 : ID9253),34,9560,9253,0.275,53.500,56.027,3.073,0,0.525,0.525,None
430,(ID124 : ID731),40,124,731,0.087,0.500,58.559,7.626,0,0.295,0.295,None
431,(ID731 : ID321),40,731,321,0.058,1.500,58.656,7.437,0,0.241,0.241,None
432,(ID321 : ID528),40,321,528,0.035,2.500,58.650,7.409,0,0.186,0.186,None
433,(ID528 : ID1324),40,528,1324,1.868E-4,3.500,58.680,7.504,0,0.014,0.014,None
434,(ID1324 : ID935),40,1324,935,0.004,4.500,58.711,7.490,0,0.067,0.067,None
435,(ID935 : ID1129),40,935,1129,0.011,5.500,58.702,7.431,0,0.105,0.105,None
436,(ID1129 : ID1729),40,1129,1729,0.005,6.500,58.695,7.371,0,0.072,0.072,None
437,(ID1729 : ID1527),40,1729,1527,0.007,7.500,58.726,7.390,0,0.081,0.081,None
438,(ID125 : ID732),41,125,732,0.048,0.500,60.491,7.784,0,0.220,0.220,None
439,(ID732 : ID322),41,732,322,0.026,1.500,60.463,7.791,0,0.162,0.162,None
440,(ID322 : ID532),41,322,532,0.035,2.500,60.515,7.853,0,0.188,0.188,None
441,(ID532 : ID1328),41,532,1328,0.453,3.500,60.279,8.205,0,0.673,0.673,None
442,(ID1328 : ID938),41,1328,938,0.209,4.500,60.229,8.305,0,0.458,0.458,None
443,(ID938 : ID1132),41,938,1132,0.184,5.500,60.511,7.966,0,0.429,0.429,None
444,(ID1132 : ID1731),41,1132,1731,0.016,6.500,60.665,7.735,0,0.127,0.127,None
445,(ID1731 : ID1529),41,1731,1529,0.017,7.500,60.652,7.726,0,0.131,0.131,None
446,(ID1529 : ID1928),41,1529,1928,4.573E-4,8.500,60.612,7.774,0,0.021,0.021,None
447,(ID1928 : ID2303),41,1928,2303,0.005,9.500,60.634,7.747,0,0.071,0.071,None
448,(ID2303 : ID2493),41,2303,2493,0.002,10.500,60.627,7.703,0,0.046,0.046,None
449,(ID2493 : ID2119),41,2493,2119,0.007,11.500,60.624,7.729,0,0.081,0.081,None
450,(ID2119 : ID2659),41,2119,2659,0.033,12.500,60.603,7.683,0,0.182,0.182,None
451,(ID2659 : ID2829),41,2659,2829,0.013,13.500,60.567,7.656,0,0.112,0.112,None
452,(ID2829 : ID3181),41,2829,3181,0.003,14.500,60.554,7.689,0,0.055,0.055,None
453,(ID3181 : ID3011),41,3181,3011,0.001,15.500,60.545,7.651,0,0.035,0.035,None
454,(ID132 : ID740),45,132,740,3.344E-4,0.500,32.662,10.001,0,0.018,0.018,None
455,(ID740 : ID329),45,740,329,5.012E-4,1.500,32.681,10.009,0,0.022,0.022,None
456,(ID329 : ID537),45,329,537,0.002,2.500,32.672,10.011,0,0.040,0.040,None
457,(ID537 : ID1334),45,537,1334,4.999E-4,3.500,32.662,10.015,0,0.022,0.022,None
458,(ID1334 : ID948),45,1334,948,3.616E-5,4.500,32.676,10.019,0,0.006,0.006,None
459,(ID948 : ID1139),45,948,1139,5.643E-4,5.500,32.667,10.016,0,0.024,0.024,None
460,(ID1139 : ID1739),45,1139,1739,8.426E-4,6.500,32.656,10.028,0,0.029,0.029,None
461,(ID1739 : ID1539),45,1739,1539,0.004,7.500,32.691,10.045,0,0.067,0.067,None
462,(ID1539 : ID1937),45,1539,1937,0.010,8.500,32.683,10.019,0,0.101,0.101,None
463,(ID134 : ID744),47,134,744,0.006,0.500,15.945,11.429,0,0.078,0.078,None
464,(ID744 : ID332),47,744,332,0.005,1.500,15.946,11.425,0,0.072,0.072,None
465,(ID332 : ID544),47,332,544,1.236E-4,2.500,15.949,11.465,0,0.011,0.011,None
466,(ID544 : ID1342),47,544,1342,4.950E-4,3.500,15.964,11.465,0,0.022,0.022,None
467,(ID1342 : ID954),47,1342,954,7.186E-4,4.500,15.985,11.452,0,0.027,0.027,None
468,(ID954 : ID1143),47,954,1143,0.002,5.500,15.975,11.438,0,0.039,0.039,None
469,(ID1143 : ID1741),47,1143,1741,2.601E-4,6.500,15.948,11.432,0,0.016,0.016,None
470,(ID1741 : ID1546),47,1741,1546,0.002,7.500,15.929,11.451,0,0.045,0.045,None
471,(ID1546 : ID1941),47,1546,1941,0.005,8.500,15.933,11.437,0,0.073,0.073,None
472,(ID1941 : ID2315),47,1941,2315,0.053,9.500,16.012,11.501,0,0.230,0.230,None
473,(ID2315 : ID2506),47,2315,2506,0.016,10.500,16.021,11.563,0,0.127,0.127,None
474,(ID136 : ID749),49,136,749,0.003,0.500,24.640,11.995,0,0.054,0.054,None
475,(ID749 : ID334),49,749,334,0.002,1.500,24.651,12.035,0,0.040,0.040,None
476,(ID334 : ID545),49,334,545,0.022,2.500,24.602,12.085,0,0.147,0.147,None
477,(ID545 : ID1345),49,545,1345,0.019,3.500,24.592,12.076,0,0.140,0.140,None
478,(ID1345 : ID957),49,1345,957,0.002,4.500,24.666,12.029,0,0.042,0.042,None
479,(ID957 : ID1145),49,957,1145,5.140E-4,5.500,24.690,12.038,0,0.023,0.023,None
480,(ID1145 : ID1745),49,1145,1745,0.002,6.500,24.688,12.069,0,0.040,0.040,None
481,(ID1745 : ID1549),49,1745,1549,0.007,7.500,24.701,12.050,0,0.084,0.084,None
482,(ID1549 : ID1943),49,1549,1943,0.017,8.500,24.656,12.030,0,0.130,0.130,None
483,(ID1943 : ID2319),49,1943,2319,0.001,9.500,24.612,12.045,0,0.038,0.038,None
484,(ID2319 : ID2508),49,2319,2508,0.025,10.500,24.704,12.070,0,0.157,0.157,None
485,(ID143 : ID754),53,143,754,0.149,0.500,53.488,13.735,0,0.386,0.386,None
486,(ID754 : ID342),53,754,342,0.149,1.500,53.205,13.942,0,0.387,0.387,None
487,(ID342 : ID549),53,342,549,0.449,2.500,53.338,13.864,0,0.670,0.670,None
488,(ID549 : ID1353),53,549,1353,0.474,3.500,53.264,13.785,0,0.688,0.688,None
489,(ID1353 : ID960),53,1353,960,0.278,4.500,52.710,13.880,0,0.527,0.527,None
490,(ID960 : ID1155),53,960,1155,0.034,5.500,52.520,13.875,0,0.185,0.185,None
491,(ID1155 : ID1754),53,1155,1754,0.407,6.500,52.579,14.261,0,0.638,0.638,None
492,(ID1754 : ID1556),53,1754,1556,0.060,7.500,52.456,14.551,0,0.244,0.244,None
493,(ID151 : ID763),59,151,763,7.549E-4,0.500,47.028,16.982,0,0.027,0.027,None
494,(ID763 : ID348),59,763,348,0.004,1.500,47.007,16.989,0,0.066,0.066,None
495,(ID348 : ID552),59,348,552,0.001,2.500,46.964,16.975,0,0.033,0.033,None
496,(ID552 : ID1362),59,552,1362,0.016,3.500,47.017,16.973,0,0.127,0.127,None
497,(ID1362 : ID967),59,1362,967,8.601E-4,4.500,47.070,16.973,0,0.029,0.029,None
498,(ID967 : ID1164),59,967,1164,0.010,5.500,47.011,16.960,0,0.099,0.099,None
499,(ID1164 : ID1758),59,1164,1758,0.002,6.500,46.947,16.946,0,0.039,0.039,None
500,(ID1758 : ID1563),59,1758,1563,0.013,7.500,46.981,16.961,0,0.112,0.112,None
501,(ID1563 : ID1958),59,1563,1958,6.807E-4,8.500,47.030,17.002,0,0.026,0.026,None
502,(ID1958 : ID2334),59,1958,2334,0.005,9.500,47.009,16.988,0,0.068,0.068,None
503,(ID2334 : ID2518),59,2334,2518,0.006,10.500,47.011,16.992,0,0.076,0.076,None
504,(ID2518 : ID2141),59,2518,2141,0.006,11.500,46.996,17.029,0,0.076,0.076,None
505,(ID2141 : ID2684),59,2141,2684,0.003,12.500,46.985,17.040,0,0.054,0.054,None
506,(ID2684 : ID2850),59,2684,2850,0.003,13.500,46.993,17.024,0,0.056,0.056,None
507,(ID2850 : ID3202),59,2850,3202,0.006,14.500,47.006,16.979,0,0.078,0.078,None
508,(ID3202 : ID3037),59,3202,3037,0.002,15.500,47.019,16.971,0,0.047,0.047,None
509,(ID3037 : ID3374),59,3037,3374,0.010,16.500,46.960,17.014,0,0.099,0.099,None
510,(ID154 : ID766),61,154,766,0.038,0.500,42.459,17.691,0,0.195,0.195,None
511,(ID766 : ID349),61,766,349,0.020,1.500,42.600,17.777,0,0.140,0.140,None
512,(ID349 : ID554),61,349,554,0.087,2.500,42.536,17.732,0,0.295,0.295,None
513,(ID554 : ID1364),61,554,1364,0.021,3.500,42.455,17.703,0,0.145,0.145,None
514,(ID1364 : ID968),61,1364,968,0.004,4.500,42.514,17.747,0,0.066,0.066,None
515,(ID968 : ID1166),61,968,1166,0.012,5.500,42.596,17.722,0,0.112,0.112,None
516,(ID1166 : ID1760),61,1166,1760,0.010,6.500,42.603,17.728,0,0.100,0.100,None
517,(ID1760 : ID1566),61,1760,1566,0.007,7.500,42.586,17.712,0,0.084,0.084,None
518,(ID1566 : ID1959),61,1566,1959,0.002,8.500,42.609,17.660,0,0.049,0.049,None
519,(ID1959 : ID2335),61,1959,2335,0.007,9.500,42.627,17.671,0,0.086,0.086,None
520,(ID2335 : ID2520),61,2335,2520,0.020,10.500,42.677,17.772,0,0.141,0.141,None
521,(ID2520 : ID2144),61,2520,2144,0.027,11.500,42.681,17.759,0,0.165,0.165,None
522,(ID2144 : ID2685),61,2144,2685,0.025,12.500,42.601,17.731,0,0.158,0.158,None
523,(ID2685 : ID2854),61,2685,2854,0.446,13.500,42.736,18.054,0,0.668,0.668,None
524,(ID2854 : ID3203),61,2854,3203,0.391,14.500,42.786,18.048,0,0.625,0.625,None
525,(ID165 : ID773),68,165,773,0.001,0.500,46.495,19.824,0,0.033,0.033,None
526,(ID773 : ID354),68,773,354,0.017,1.500,46.456,19.791,0,0.129,0.129,None
527,(ID354 : ID562),68,354,562,1.234E-5,2.500,46.415,19.744,0,0.004,0.004,None
528,(ID562 : ID1373),68,562,1373,0.125,3.500,46.423,19.921,0,0.354,0.354,None
529,(ID1373 : ID975),68,1373,975,0.040,4.500,46.411,20.000,0,0.200,0.200,None
530,(ID975 : ID1173),68,975,1173,0.006,5.500,46.373,19.937,0,0.078,0.078,None
531,(ID1173 : ID1765),68,1173,1765,0.065,6.500,46.318,19.849,0,0.255,0.255,None
532,(ID1765 : ID1572),68,1765,1572,0.014,7.500,46.323,19.685,0,0.119,0.119,None
533,(ID1572 : ID1967),68,1572,1967,1.667E-4,8.500,46.370,19.639,0,0.013,0.013,None
534,(ID1967 : ID2341),68,1967,2341,0.011,9.500,46.378,19.584,0,0.104,0.104,None
535,(ID2341 : ID2530),68,2341,2530,0.193,10.500,46.331,19.746,0,0.439,0.439,None
536,(ID2530 : ID2152),68,2530,2152,0.012,11.500,46.315,19.916,0,0.109,0.109,None
537,(ID2152 : ID2696),68,2152,2696,0.001,12.500,46.364,19.876,0,0.033,0.033,None
538,(ID2696 : ID2861),68,2696,2861,0.057,13.500,46.376,19.760,0,0.238,0.238,None
539,(ID2861 : ID3206),68,2861,3206,0.023,14.500,46.367,19.716,0,0.150,0.150,None
540,(ID3206 : ID3046),68,3206,3046,0.001,15.500,46.373,19.806,0,0.038,0.038,None
541,(ID3046 : ID3380),68,3046,3380,0.015,16.500,46.323,19.827,0,0.124,0.124,None
542,(ID3380 : ID3735),68,3380,3735,0.047,17.500,46.344,19.903,0,0.217,0.217,None
543,(ID3735 : ID3557),68,3735,3557,0.002,18.500,46.411,19.988,0,0.043,0.043,None
544,(ID3557 : ID3901),68,3557,3901,0.012,19.500,46.397,19.947,0,0.111,0.111,None
545,(ID3901 : ID4078),68,3901,4078,0.014,20.500,46.338,19.902,0,0.120,0.120,None
546,(ID4078 : ID4255),68,4078,4255,0.024,21.500,46.335,19.967,0,0.156,0.156,None
547,(ID4255 : ID4442),68,4255,4442,0.039,22.500,46.389,19.923,0,0.198,0.198,None
548,(ID4442 : ID4613),68,4442,4613,0.010,23.500,46.411,19.867,0,0.098,0.098,None
549,(ID4613 : ID4983),68,4613,4983,0.008,24.500,46.474,19.892,0,0.088,0.088,None
550,(ID4983 : ID4794),68,4983,4794,0.019,25.500,46.446,19.858,0,0.138,0.138,None
551,(ID4794 : ID5152),68,4794,5152,0.026,26.500,46.456,19.819,0,0.161,0.161,None
552,(ID5152 : ID5331),68,5152,5331,0.038,27.500,46.459,19.860,0,0.196,0.196,None
553,(ID5331 : ID5489),68,5331,5489,0.033,28.500,46.384,19.833,0,0.183,0.183,None
554,(ID5489 : ID5657),68,5489,5657,0.023,29.500,46.386,19.817,0,0.151,0.151,None
555,(ID5657 : ID6011),68,5657,6011,0.003,30.500,46.402,19.919,0,0.059,0.059,None
